ticker,count,min,max,median,mean,std
LMNL,113,0.012,0.645,0.063,0.102,0.112
LMNR,194,0.164,0.987,0.62,0.615,0.174
LMNX,194,0.455,1.0,0.974,0.944,0.075
LMPX,106,0.316,1.0,0.683,0.684,0.18
LMRK,194,0.24,0.962,0.62,0.638,0.152
LMRKN,188,0.012,0.329,0.05,0.069,0.062
LMRKO,194,0.012,0.645,0.113,0.15,0.123
LMRKP,191,0.012,0.392,0.101,0.106,0.07
LMST,176,0.012,0.594,0.075,0.09,0.073
LNDC,194,0.379,1.0,0.835,0.821,0.125
LNGR,190,0.012,0.974,0.063,0.115,0.173
LNT,194,0.544,1.0,1.0,0.993,0.047
LNTH,194,0.518,1.0,0.987,0.976,0.053
LOAC,38,0.012,0.113,0.012,0.026,0.025
LOACR,43,0.012,0.303,0.012,0.045,0.07
LOACU,20,0.012,0.037,0.012,0.015,0.006
LOACW,68,0.012,0.354,0.012,0.028,0.044
LOAN,194,0.063,0.797,0.271,0.314,0.152
LOB,194,0.354,1.0,0.911,0.893,0.097
LOCO,194,0.531,1.0,0.987,0.977,0.053
LOGC,194,0.088,1.0,0.544,0.535,0.2
LOGI,194,0.405,1.0,0.949,0.925,0.08
LOGM,194,0.544,1.0,1.0,0.988,0.049
LONE,194,0.253,0.987,0.645,0.651,0.168
LOOP,194,0.139,1.0,0.569,0.582,0.186
LOPE,194,0.531,1.0,1.0,0.982,0.052
LORL,194,0.151,1.0,0.594,0.62,0.204
LOVE,194,0.493,1.0,0.974,0.954,0.061
LPCN,194,0.354,1.0,0.848,0.808,0.165
LPLA,194,0.544,1.0,1.0,0.991,0.049
LPSN,194,0.544,1.0,1.0,0.992,0.048
LPTH,194,0.164,1.0,0.468,0.53,0.227
LPTX,194,0.265,1.0,0.784,0.751,0.188
LQDA,194,0.113,0.974,0.626,0.59,0.222
LQDT,194,0.215,0.974,0.708,0.692,0.146
LRAD,22,0.43,0.86,0.645,0.661,0.117
LRCX,194,0.569,1.0,1.0,0.993,0.045
LRGE,194,0.05,0.645,0.202,0.216,0.092
LSACU,34,0.012,0.329,0.037,0.061,0.074
LSBK,150,0.012,0.202,0.037,0.045,0.037
LSCC,194,0.544,1.0,1.0,0.993,0.047
LSTR,194,0.417,1.0,0.987,0.974,0.059
LSXMA,194,0.544,1.0,1.0,0.98,0.052
LSXMB,43,0.012,0.126,0.012,0.021,0.02
LSXMK,194,0.531,1.0,1.0,0.989,0.049
LTBR,194,0.063,0.962,0.354,0.397,0.204
LTRPA,194,0.531,1.0,1.0,0.985,0.05
LTRPB,77,0.012,0.822,0.037,0.126,0.208
LTRX,194,0.139,1.0,0.506,0.525,0.219
LTXB,22,0.873,1.0,0.987,0.975,0.032
LULU,194,0.62,1.0,1.0,0.994,0.037
LUMO,35,0.075,0.835,0.392,0.392,0.163
LUNA,194,0.506,1.0,0.936,0.899,0.096
LVGO,194,0.569,1.0,1.0,0.991,0.046
LVHD,194,0.303,1.0,0.734,0.733,0.127
LWAY,194,0.063,0.974,0.227,0.275,0.171
LX,194,0.544,1.0,1.0,0.991,0.048
LXRX,194,0.544,1.0,1.0,0.991,0.048
LYFT,194,0.658,1.0,1.0,0.994,0.036
LYL,144,0.012,0.443,0.037,0.061,0.067
LYRA,5,0.822,1.0,0.949,0.928,0.074
LYTS,194,0.189,1.0,0.727,0.691,0.18
MACK,194,0.075,0.898,0.417,0.42,0.154
MAGS,193,0.012,0.772,0.164,0.192,0.123
MAMS,21,0.012,0.43,0.075,0.096,0.088
MANH,194,0.544,1.0,1.0,0.989,0.049
MANT,194,0.43,1.0,0.911,0.891,0.096
MAR,194,0.544,1.0,1.0,0.993,0.048
MARA,194,0.151,1.0,0.531,0.543,0.196
MARK,194,0.341,1.0,0.848,0.803,0.187
MARPS,190,0.012,0.746,0.05,0.074,0.078
MASI,194,0.493,1.0,0.987,0.972,0.058
MAT,194,0.556,1.0,1.0,0.993,0.047
MATW,194,0.468,1.0,0.886,0.858,0.107
MAYS,63,0.012,0.088,0.025,0.026,0.015
MBB,194,0.544,1.0,1.0,0.992,0.048
MBCN,191,0.012,0.708,0.126,0.149,0.1
MBII,194,0.202,1.0,0.74,0.717,0.193
MBIN,194,0.126,0.86,0.436,0.451,0.139
MBINO,182,0.037,0.898,0.227,0.288,0.186
MBINP,143,0.012,0.253,0.025,0.042,0.042
MBIO,194,0.531,1.0,0.879,0.864,0.098
MBNKP,97,0.012,0.759,0.101,0.138,0.13
MBOT,194,0.126,1.0,0.702,0.643,0.28
MBRX,190,0.367,1.0,0.797,0.776,0.179
MBSD,188,0.012,0.291,0.063,0.076,0.053
MBTF,22,0.265,0.658,0.512,0.488,0.12
MBUU,194,0.329,1.0,0.962,0.946,0.072
MBWM,194,0.227,0.911,0.524,0.547,0.148
MCBC,194,0.113,0.949,0.613,0.611,0.164
MCBS,150,0.025,0.898,0.443,0.442,0.197
MCEF,176,0.012,0.215,0.037,0.044,0.035
MCEP,194,0.075,1.0,0.493,0.522,0.238
MCFT,194,0.506,1.0,0.962,0.941,0.069
MCHI,194,0.544,1.0,1.0,0.993,0.048
MCHP,194,0.556,1.0,1.0,0.993,0.047
MCHX,194,0.329,1.0,0.81,0.788,0.143
MCMJ,79,0.012,0.341,0.037,0.047,0.049
MCMJU,16,0.012,0.316,0.056,0.096,0.094
MCMJW,34,0.012,0.075,0.025,0.025,0.017
MCRB,194,0.443,1.0,0.936,0.916,0.082
MCRI,194,0.164,1.0,0.607,0.638,0.224
MDB,194,0.556,1.0,1.0,0.992,0.047
MDCA,194,0.417,1.0,0.835,0.817,0.135
MDCO,106,0.544,1.0,1.0,0.99,0.057
MDGL,194,0.367,1.0,0.936,0.907,0.09
MDGS,183,0.012,1.0,0.101,0.167,0.221
MDGSW,18,0.012,0.506,0.025,0.105,0.14
MDIA,73,0.012,0.544,0.088,0.107,0.095
MDIAV,9,0.025,0.544,0.113,0.179,0.163
MDIV,194,0.354,0.987,0.708,0.712,0.115
MDJH,149,0.012,1.0,0.063,0.102,0.144
MDLZ,194,0.569,1.0,1.0,0.993,0.045
MDRR,191,0.012,0.594,0.139,0.158,0.1
MDRRP,38,0.012,0.354,0.025,0.045,0.059
MDRX,194,0.544,1.0,1.0,0.993,0.048
MDSO,22,0.911,1.0,1.0,0.99,0.021
MDWD,194,0.113,0.987,0.379,0.396,0.145
MEDP,194,0.506,1.0,0.987,0.975,0.054
MEDS,59,0.025,0.987,0.354,0.404,0.273
MEET,194,0.544,1.0,1.0,0.99,0.049
MEIP,194,0.506,1.0,0.936,0.904,0.101
MELI,194,0.518,1.0,1.0,0.984,0.05
MEOH,194,0.531,1.0,1.0,0.989,0.051
MERC,194,0.493,1.0,0.974,0.953,0.061
MESA,194,0.455,1.0,0.974,0.948,0.071
MESO,192,0.037,1.0,0.487,0.534,0.288
METC,194,0.202,0.949,0.493,0.508,0.165
METX,27,0.025,0.354,0.164,0.179,0.091
MFH,60,0.088,0.886,0.335,0.333,0.141
MFIN,194,0.189,1.0,0.67,0.66,0.196
MFINL,146,0.012,0.215,0.025,0.04,0.039
MFNC,194,0.012,0.632,0.202,0.209,0.112
MFSF,185,0.012,0.987,0.215,0.234,0.147
MGEE,194,0.506,1.0,0.81,0.804,0.104
MGEN,194,0.367,1.0,0.86,0.827,0.153
MGI,194,0.569,1.0,1.0,0.991,0.045
MGIC,194,0.075,0.924,0.379,0.398,0.168
MGLN,194,0.544,1.0,0.949,0.926,0.074
MGNX,194,0.531,1.0,1.0,0.98,0.052
MGPI,194,0.405,1.0,0.936,0.908,0.091
MGRC,194,0.493,1.0,0.835,0.816,0.11
MGTA,194,0.316,1.0,0.721,0.708,0.172
MGTX,194,0.481,1.0,0.86,0.833,0.118
MGYR,92,0.012,0.139,0.012,0.027,0.024
MHLD,194,0.202,1.0,0.708,0.688,0.176
MICT,192,0.012,1.0,0.177,0.232,0.176
MIDD,194,0.531,1.0,0.993,0.975,0.054
MIK,194,0.569,1.0,1.0,0.993,0.045
MILN,194,0.113,0.898,0.265,0.319,0.17
MIME,194,0.531,1.0,1.0,0.988,0.05
MIND,194,0.025,0.911,0.227,0.242,0.15
MINDP,188,0.012,0.455,0.075,0.084,0.063
MINI,194,0.481,1.0,0.98,0.963,0.059
MIRM,194,0.101,1.0,0.607,0.586,0.232
MIST,190,0.012,1.0,0.208,0.363,0.339
MITK,194,0.455,1.0,0.974,0.949,0.07
MITO,194,0.025,1.0,0.455,0.458,0.279
MJCO,194,0.012,0.911,0.177,0.206,0.13
MKD,90,0.012,0.898,0.189,0.244,0.186
MKGI,194,0.012,0.784,0.139,0.168,0.128
MKSI,194,0.531,1.0,1.0,0.985,0.051
MKTX,194,0.506,1.0,0.987,0.976,0.055
MLAB,194,0.177,1.0,0.493,0.508,0.17
MLCO,194,0.544,1.0,1.0,0.993,0.048
MLHR,194,0.544,1.0,1.0,0.987,0.049
MLND,194,0.126,1.0,0.506,0.564,0.279
MLNT,106,0.392,1.0,0.886,0.868,0.114
MLNX,185,0.518,1.0,1.0,0.968,0.063
MLVF,194,0.012,0.468,0.139,0.154,0.093
MMAC,194,0.037,0.708,0.189,0.207,0.096
MMDM,22,0.012,0.898,0.139,0.203,0.205
MMDMR,19,0.012,0.86,0.101,0.165,0.198
MMDMU,6,0.012,0.037,0.012,0.018,0.01
MMDMW,17,0.012,0.278,0.075,0.092,0.074
MMLP,194,0.354,1.0,0.911,0.874,0.107
MMSI,194,0.544,1.0,1.0,0.99,0.049
MMYT,194,0.468,1.0,0.962,0.937,0.08
MNCL,119,0.012,0.291,0.025,0.037,0.037
MNCLU,63,0.012,0.113,0.012,0.02,0.016
MNCLW,124,0.012,0.405,0.025,0.047,0.059
MNDO,194,0.063,0.873,0.253,0.299,0.156
MNKD,194,0.556,1.0,1.0,0.992,0.045
MNLO,194,0.164,1.0,0.689,0.669,0.265
MNOV,194,0.303,1.0,0.772,0.761,0.138
MNPR,96,0.012,0.974,0.202,0.276,0.22
MNRO,194,0.518,1.0,0.987,0.971,0.056
MNSB,193,0.012,0.607,0.126,0.147,0.097
MNST,194,0.556,1.0,1.0,0.993,0.047
MNTA,194,0.544,1.0,1.0,0.989,0.048
MNTX,194,0.101,0.898,0.417,0.417,0.155
MOBL,194,0.531,1.0,1.0,0.99,0.049
MOFG,194,0.101,0.81,0.443,0.45,0.144
MOGO,192,0.012,0.696,0.126,0.171,0.139
MOHO,114,0.012,0.797,0.195,0.204,0.158
MOMO,194,0.544,1.0,1.0,0.993,0.047
MOR,194,0.253,1.0,0.632,0.638,0.16
MORF,194,0.113,0.987,0.658,0.639,0.173
MORN,194,0.341,1.0,0.759,0.753,0.134
MOSY,194,0.101,1.0,0.405,0.463,0.227
MOTS,194,0.075,1.0,0.487,0.503,0.206
MOXC,177,0.012,1.0,0.075,0.122,0.15
MPAA,194,0.417,1.0,0.873,0.857,0.1
MPB,194,0.012,0.468,0.113,0.146,0.095
MPVD,133,0.05,0.974,0.177,0.242,0.198
MPWR,194,0.531,1.0,0.987,0.973,0.054
MRAM,194,0.278,1.0,0.696,0.688,0.159
MRBK,173,0.012,0.518,0.075,0.097,0.083
MRCC,194,0.278,1.0,0.81,0.782,0.145
MRCCL,188,0.012,0.506,0.063,0.093,0.088
MRCY,194,0.531,1.0,1.0,0.984,0.05
MREO,194,0.025,1.0,0.291,0.347,0.254
MRIC,44,0.126,0.835,0.455,0.443,0.173
MRIN,194,0.025,0.974,0.189,0.225,0.154
MRKR,194,0.493,1.0,0.93,0.908,0.083
MRLN,194,0.063,0.936,0.329,0.361,0.185
MRNA,194,0.544,1.0,1.0,0.992,0.047
MRNS,194,0.556,1.0,1.0,0.979,0.048
MRSN,194,0.468,1.0,0.949,0.922,0.088
MRTN,194,0.481,1.0,0.924,0.912,0.076
MRTX,194,0.544,1.0,1.0,0.987,0.049
MRUS,194,0.151,1.0,0.556,0.559,0.166
MRVL,194,0.594,1.0,1.0,0.993,0.041
MSBF,180,0.012,0.873,0.075,0.093,0.09
MSBI,194,0.278,1.0,0.683,0.693,0.16
MSEX,194,0.329,0.974,0.696,0.686,0.111
MSFT,194,0.759,1.0,1.0,0.995,0.028
MSON,194,0.202,1.0,0.607,0.609,0.198
MSTR,194,0.227,0.949,0.683,0.684,0.134
MSVB,152,0.012,0.202,0.037,0.049,0.038
MTBC,194,0.113,1.0,0.417,0.509,0.264
MTBCP,194,0.063,0.886,0.215,0.249,0.139
MTC,194,0.012,1.0,0.253,0.326,0.225
MTCH,194,0.544,1.0,1.0,0.992,0.048
MTEM,194,0.405,1.0,0.949,0.891,0.131
MTEX,165,0.012,0.278,0.037,0.055,0.043
MTFB,85,0.088,1.0,0.531,0.526,0.266
MTFBW,20,0.012,0.164,0.025,0.036,0.036
MTLS,194,0.303,1.0,0.645,0.639,0.151
MTP,194,0.101,1.0,0.43,0.481,0.217
MTRX,194,0.493,1.0,0.924,0.903,0.085
MTSC,194,0.405,1.0,0.886,0.863,0.117
MTSI,194,0.531,1.0,1.0,0.987,0.049
MTSL,190,0.025,1.0,0.139,0.167,0.154
MU,194,0.759,1.0,1.0,0.995,0.028
MUDS,125,0.012,0.367,0.025,0.049,0.056
MUDSU,37,0.012,0.075,0.012,0.021,0.015
MUDSW,161,0.012,0.443,0.025,0.056,0.066
MVBF,194,0.037,0.962,0.284,0.344,0.204
MVIS,194,0.468,1.0,0.936,0.901,0.107
MWK,194,0.025,1.0,0.246,0.299,0.2
MXIM,194,0.556,1.0,1.0,0.993,0.047
MYFW,188,0.012,0.759,0.088,0.133,0.122
MYGN,194,0.556,1.0,1.0,0.992,0.047
MYL,194,0.544,1.0,1.0,0.993,0.047
MYOK,194,0.518,1.0,0.987,0.972,0.057
MYOS,188,0.012,0.911,0.101,0.136,0.12
MYRG,194,0.265,0.987,0.721,0.719,0.143
MYSZ,194,0.088,0.987,0.367,0.414,0.192
MYT,194,0.189,0.974,0.468,0.509,0.188
NAII,189,0.012,0.645,0.113,0.145,0.106
NAKD,194,0.468,1.0,1.0,0.912,0.133
NANO,22,0.784,1.0,0.942,0.936,0.056
NAOV,162,0.012,0.848,0.063,0.112,0.149
NATH,194,0.012,0.544,0.164,0.185,0.109
NATI,194,0.531,1.0,1.0,0.989,0.051
NATR,194,0.05,0.594,0.246,0.246,0.091
NAVI,194,0.544,1.0,1.0,0.992,0.048
NBAC,4,0.012,0.025,0.018,0.018,0.007
NBACR,2,0.012,0.05,0.031,0.031,0.026
NBACU,44,0.012,0.987,0.05,0.107,0.198
NBACW,5,0.012,0.05,0.037,0.029,0.016
NBEV,194,0.582,1.0,1.0,0.992,0.044
NBIX,194,0.544,1.0,1.0,0.991,0.048
NBL,90,0.797,1.0,1.0,0.995,0.022
NBLX,90,0.797,1.0,0.987,0.973,0.041
NBN,194,0.037,0.962,0.278,0.335,0.205
NBRV,194,0.556,1.0,1.0,0.979,0.052
NBSE,194,0.291,1.0,0.696,0.697,0.173
NBTB,194,0.392,1.0,0.86,0.84,0.123
NCBS,194,0.063,0.886,0.417,0.425,0.151
NCMI,194,0.518,1.0,0.987,0.966,0.06
NCNA,194,0.05,1.0,0.455,0.477,0.213
NCSM,194,0.139,0.974,0.417,0.445,0.177
NCTY,194,0.088,1.0,0.291,0.331,0.156
NDAQ,194,0.544,1.0,1.0,0.992,0.047
NDLS,194,0.531,1.0,0.987,0.972,0.053
NDRA,194,0.164,0.949,0.481,0.502,0.189
NDRAW,137,0.012,0.253,0.037,0.042,0.036
NDSN,194,0.518,1.0,0.962,0.949,0.063
NEBU,136,0.012,0.924,0.075,0.133,0.152
NEBUU,72,0.012,0.86,0.012,0.031,0.099
NEBUW,82,0.012,0.354,0.025,0.055,0.065
NEO,194,0.544,1.0,1.0,0.992,0.048
NEOG,194,0.518,1.0,0.942,0.925,0.072
NEON,194,0.012,0.962,0.177,0.234,0.195
NEOS,194,0.329,1.0,0.759,0.744,0.145
NEPH,183,0.012,0.632,0.189,0.212,0.125
NEPT,194,0.531,1.0,1.0,0.979,0.052
NERV,194,0.506,1.0,0.962,0.952,0.062
NESR,194,0.481,1.0,0.898,0.881,0.09
NESRW,130,0.012,0.506,0.037,0.056,0.07
NETE,194,0.05,1.0,0.341,0.393,0.195
NEWA,181,0.012,0.81,0.063,0.1,0.106
NEWT,194,0.481,1.0,0.911,0.881,0.106
NEWTI,173,0.012,0.329,0.037,0.062,0.054
NEWTL,189,0.012,0.759,0.075,0.114,0.117
NEWTZ,19,0.012,0.101,0.037,0.042,0.027
NEXT,194,0.075,0.848,0.379,0.395,0.163
NFBK,194,0.405,1.0,0.886,0.863,0.105
NFE,194,0.278,1.0,0.696,0.692,0.152
NFIN,123,0.012,0.455,0.025,0.053,0.064
NFINU,106,0.012,0.417,0.037,0.064,0.075
NFINW,125,0.012,0.253,0.037,0.047,0.04
NFLX,194,0.645,1.0,1.0,0.994,0.037
NFTY,145,0.012,0.126,0.025,0.028,0.019
NGHC,194,0.468,1.0,0.962,0.939,0.078
NGHCN,194,0.025,0.784,0.291,0.327,0.144
NGHCO,194,0.05,0.797,0.253,0.287,0.145
NGHCP,186,0.012,0.405,0.063,0.082,0.072
NGHCZ,194,0.012,0.645,0.126,0.152,0.101
NGM,194,0.151,1.0,0.924,0.837,0.179
NH,194,0.189,1.0,0.752,0.705,0.219
NHLD,178,0.012,0.468,0.063,0.101,0.097
NHLDW,60,0.012,0.126,0.012,0.022,0.017
NHTC,194,0.151,0.974,0.493,0.506,0.165
NICE,194,0.443,1.0,0.962,0.93,0.085
NICK,180,0.012,0.721,0.063,0.092,0.102
NIHD,85,0.544,1.0,0.936,0.92,0.087
NIU,194,0.379,1.0,0.828,0.817,0.113
NK,194,0.291,1.0,0.955,0.816,0.214
NKSH,194,0.025,0.443,0.164,0.18,0.091
NKTR,194,0.556,1.0,1.0,0.993,0.045
NLNK,146,0.43,1.0,0.848,0.82,0.147
NLOK,127,0.556,1.0,1.0,0.99,0.057
NLTX,187,0.151,1.0,0.949,0.833,0.209
NMCI,194,0.037,0.962,0.291,0.345,0.211
NMIH,194,0.544,1.0,1.0,0.988,0.05
NMRD,194,0.012,0.974,0.151,0.204,0.154
NMRK,194,0.544,1.0,1.0,0.991,0.048
NMTR,4,0.81,0.974,0.866,0.879,0.073
NNBR,194,0.518,1.0,0.962,0.947,0.066
NNDM,194,0.101,1.0,0.379,0.478,0.275
NODK,194,0.012,0.772,0.164,0.221,0.17
NOVN,194,0.126,1.0,0.67,0.657,0.301
NOVT,194,0.455,1.0,0.86,0.856,0.093
NPA,81,0.012,0.253,0.037,0.042,0.04
NPAUU,81,0.012,0.873,0.037,0.064,0.108
NPAWW,32,0.012,0.126,0.025,0.025,0.022
NRBO,89,0.037,0.974,0.379,0.396,0.212
NRC,194,0.189,0.81,0.43,0.443,0.12
NRIM,194,0.05,0.683,0.303,0.322,0.121
NSEC,80,0.012,0.202,0.025,0.031,0.033
NSIT,194,0.518,1.0,0.987,0.971,0.054
NSSC,194,0.329,1.0,0.873,0.854,0.112
NSTG,194,0.468,1.0,1.0,0.975,0.06
NSYS,180,0.012,1.0,0.088,0.139,0.169
NTAP,194,0.556,1.0,1.0,0.993,0.046
NTCT,194,0.544,1.0,1.0,0.983,0.052
NTEC,194,0.354,1.0,0.974,0.918,0.107
NTES,194,0.556,1.0,1.0,0.991,0.047
NTGN,192,0.265,1.0,0.848,0.81,0.139
NTGR,194,0.518,1.0,0.987,0.977,0.053
NTIC,193,0.012,0.645,0.164,0.186,0.109
NTLA,194,0.544,1.0,1.0,0.989,0.049
NTNX,194,0.556,1.0,1.0,0.994,0.04
NTRA,194,0.518,1.0,1.0,0.991,0.05
NTRP,194,0.291,1.0,0.759,0.737,0.166
NTRS,194,0.544,1.0,1.0,0.992,0.048
NTRSO,112,0.151,0.962,0.455,0.483,0.176
NTRSP,85,0.139,0.898,0.341,0.373,0.148
NTUS,194,0.493,1.0,0.936,0.916,0.082
NTWK,194,0.025,0.949,0.303,0.329,0.168
NUAN,194,0.544,1.0,1.0,0.992,0.048
NURO,194,0.139,1.0,0.481,0.541,0.248
NUROW,54,0.012,0.088,0.018,0.023,0.015
NUVA,194,0.544,1.0,1.0,0.975,0.056
NVAX,194,0.569,1.0,1.0,0.984,0.041
NVCN,194,0.126,1.0,0.588,0.601,0.202
NVCR,194,0.544,1.0,1.0,0.992,0.047
NVDA,194,0.683,1.0,1.0,0.995,0.03
NVEC,194,0.164,0.721,0.367,0.39,0.125
NVEE,194,0.379,1.0,0.936,0.885,0.119
NVFY,194,0.012,0.569,0.151,0.168,0.094
NVIV,194,0.037,1.0,0.683,0.59,0.342
NVLN,22,0.05,0.734,0.164,0.196,0.138
NVMI,194,0.354,1.0,0.746,0.729,0.144
NVTR,80,0.607,1.0,0.942,0.918,0.086
NVUS,194,0.088,0.962,0.411,0.432,0.184
NWBI,194,0.544,1.0,1.0,0.989,0.049
NWFL,194,0.012,0.341,0.113,0.13,0.065
NWGI,88,0.012,0.43,0.081,0.095,0.07
NWL,194,0.544,1.0,1.0,0.993,0.047
NWLI,194,0.012,0.481,0.126,0.158,0.097
NWPX,194,0.202,0.949,0.632,0.602,0.183
NWS,194,0.544,1.0,1.0,0.988,0.048
NWSA,194,0.544,1.0,1.0,0.992,0.048
NXGN,194,0.544,1.0,0.974,0.949,0.066
NXPI,194,0.556,1.0,1.0,0.993,0.047
NXST,194,0.468,1.0,1.0,0.987,0.053
NXTC,194,0.291,1.0,0.898,0.834,0.171
NXTD,194,0.303,1.0,0.658,0.661,0.131
NXTDW,11,0.012,0.088,0.025,0.029,0.022
NXTG,194,0.151,0.974,0.518,0.528,0.188
NYMT,194,0.556,1.0,1.0,0.993,0.047
NYMTM,139,0.177,1.0,0.531,0.557,0.23
NYMTN,194,0.075,1.0,0.329,0.401,0.209
NYMTO,194,0.012,0.873,0.139,0.21,0.199
NYMTP,194,0.012,0.873,0.113,0.182,0.175
NYMX,194,0.189,1.0,0.62,0.617,0.224
NYNY,76,0.063,0.696,0.24,0.272,0.135
OAS,93,0.556,1.0,1.0,0.991,0.05
OASM,15,0.063,0.227,0.151,0.149,0.048
OBAS,106,0.012,0.341,0.037,0.043,0.042
OBCI,180,0.012,1.0,0.126,0.319,0.315
OBLN,194,0.24,1.0,0.86,0.799,0.176
OBNK,194,0.126,0.949,0.493,0.506,0.174
OBSV,194,0.139,1.0,0.924,0.738,0.3
OCC,186,0.012,0.24,0.063,0.074,0.048
OCCI,194,0.05,0.949,0.291,0.319,0.163
OCCIP,136,0.012,0.215,0.037,0.047,0.042
OCFC,194,0.506,1.0,0.955,0.939,0.068
OCGN,153,0.683,1.0,1.0,0.992,0.031
OCSI,194,0.151,1.0,0.481,0.499,0.202
OCSL,194,0.531,1.0,0.974,0.953,0.064
OCSLL,132,0.012,0.405,0.05,0.07,0.062
OCUL,194,0.556,1.0,0.987,0.978,0.048
ODFL,194,0.544,1.0,1.0,0.99,0.048
ODP,194,0.544,1.0,1.0,0.993,0.048
ODT,194,0.316,1.0,0.714,0.697,0.14
OESX,194,0.367,1.0,0.962,0.913,0.113
OFED,107,0.012,0.215,0.025,0.035,0.038
OFIX,194,0.354,1.0,0.886,0.846,0.121
OFLX,194,0.025,0.683,0.189,0.213,0.12
OFS,194,0.126,0.924,0.468,0.506,0.194
OFSSI,139,0.012,0.379,0.088,0.108,0.074
OFSSL,172,0.012,0.544,0.05,0.064,0.061
OFSSZ,160,0.012,0.278,0.037,0.043,0.038
OGI,194,0.594,1.0,1.0,0.993,0.043
OHAI,83,0.025,0.86,0.113,0.164,0.153
OIIM,194,0.025,0.949,0.303,0.31,0.178
OKTA,194,0.582,1.0,1.0,0.993,0.044
OLBK,81,0.265,0.974,0.696,0.693,0.139
OLD,194,0.05,0.544,0.189,0.206,0.098
OLED,194,0.544,1.0,1.0,0.991,0.048
OLLI,194,0.544,1.0,1.0,0.993,0.048
OMAB,194,0.367,1.0,0.746,0.74,0.161
OMCL,194,0.417,1.0,0.974,0.957,0.066
OMER,194,0.493,1.0,1.0,0.98,0.054
OMEX,194,0.037,0.759,0.227,0.246,0.115
OMP,93,0.417,1.0,0.86,0.851,0.102
ON,194,0.544,1.0,1.0,0.993,0.044
ONB,194,0.544,1.0,1.0,0.993,0.048
ONCE,85,0.417,1.0,0.974,0.943,0.085
ONCS,194,0.215,1.0,0.594,0.607,0.172
ONCT,194,0.025,0.822,0.227,0.263,0.156
ONCY,194,0.303,1.0,0.93,0.828,0.208
ONEM,68,0.164,1.0,1.0,0.978,0.103
ONEQ,194,0.278,1.0,0.607,0.619,0.163
ONEW,63,0.316,0.962,0.734,0.694,0.191
ONTX,194,0.101,1.0,1.0,0.833,0.261
ONTXW,131,0.012,0.468,0.063,0.097,0.093
ONVO,194,0.582,1.0,0.962,0.941,0.064
OPB,194,0.455,1.0,0.936,0.912,0.093
OPBK,194,0.05,0.924,0.329,0.351,0.195
OPCH,67,0.797,1.0,0.974,0.966,0.038
OPES,105,0.012,0.329,0.025,0.037,0.045
OPESU,16,0.012,0.063,0.012,0.017,0.013
OPESW,126,0.012,0.24,0.037,0.044,0.039
OPGN,194,0.126,1.0,0.886,0.774,0.256
OPGNW,47,0.012,0.151,0.025,0.031,0.031
OPHC,158,0.012,0.797,0.05,0.072,0.088
OPI,194,0.481,1.0,0.987,0.967,0.056
OPINI,194,0.037,0.708,0.24,0.264,0.143
OPK,194,0.569,1.0,1.0,0.993,0.045
OPNT,194,0.088,0.835,0.278,0.298,0.121
OPOF,171,0.012,0.329,0.05,0.072,0.063
OPRA,194,0.405,1.0,0.93,0.897,0.12
OPRT,155,0.113,1.0,0.696,0.7,0.191
OPRX,194,0.215,1.0,0.708,0.701,0.159
OPTN,194,0.443,1.0,0.898,0.886,0.096
OPTT,194,0.303,1.0,0.734,0.718,0.165
ORBC,194,0.531,1.0,1.0,0.987,0.049
ORG,123,0.012,0.139,0.025,0.032,0.023
ORGO,194,0.139,1.0,0.544,0.569,0.213
ORGS,194,0.063,0.886,0.316,0.357,0.17
ORIC,10,0.696,1.0,0.961,0.899,0.118
ORIT,85,0.569,1.0,0.962,0.934,0.08
ORLY,194,0.556,1.0,1.0,0.992,0.047
ORMP,194,0.101,1.0,0.544,0.537,0.206
ORRF,194,0.025,0.62,0.253,0.261,0.109
ORSN,56,0.012,0.215,0.025,0.03,0.032
ORSNR,35,0.012,0.05,0.012,0.022,0.013
ORSNU,98,0.012,0.354,0.012,0.035,0.051
ORSNW,43,0.012,0.063,0.012,0.022,0.014
ORTX,194,0.455,1.0,0.873,0.859,0.107
OSBC,194,0.24,0.987,0.734,0.722,0.153
OSBCP,124,0.012,0.632,0.037,0.067,0.087
OSIS,194,0.291,1.0,0.911,0.892,0.101
OSMT,194,0.303,1.0,0.822,0.789,0.189
OSN,192,0.012,1.0,0.202,0.26,0.202
OSPN,194,0.455,1.0,0.936,0.911,0.09
OSS,194,0.075,1.0,0.379,0.409,0.191
OSTK,194,0.62,1.0,1.0,0.992,0.041
OSUR,194,0.531,1.0,1.0,0.983,0.05
OSW,194,0.506,1.0,0.974,0.956,0.068
OTEL,179,0.012,0.886,0.075,0.108,0.136
OTEX,194,0.544,1.0,1.0,0.992,0.048
OTIC,194,0.113,1.0,0.531,0.563,0.212
OTIV,22,0.164,0.367,0.24,0.248,0.062
OTLK,194,0.379,1.0,0.86,0.821,0.146
OTLKW,149,0.012,0.316,0.037,0.046,0.048
OTTR,194,0.443,1.0,0.816,0.795,0.122
OTTW,154,0.012,0.531,0.05,0.053,0.051
OVBC,194,0.012,0.417,0.101,0.11,0.07
OVID,194,0.367,1.0,0.962,0.911,0.129
OVLY,194,0.012,0.493,0.101,0.117,0.073
OXBR,193,0.012,0.784,0.088,0.115,0.114
OXBRW,110,0.012,0.316,0.025,0.036,0.043
